batch_id,datetime,location,current_hop_clean,external_storage_clean,nombre_lectures,temperature_min,temperature_max,temperature_moyenne,humidite_moyenne,item_expiry_hours_min,ultra_low_temperature_freezer_hours_max,out_of_bound_temperature_hours_max,refrigeration_temperature_hours_max,temperature_range,temperature_change_from_previous_hour,temperature_max_rolling_mean_3h,temperature_max_rolling_std_3h,temperature_deviation_from_rolling_mean,context_group,storage_median,deviation_from_storage_median,absolute_deviation_from_storage_median,current_hop_clean_air_transit,current_hop_clean_dest_air_cargo,current_hop_clean_source_air_cargo,current_hop_clean_source_hub,current_hop_clean_source_reefer_truck,external_storage_clean_ultra_low_temperature_freezer,external_storage_clean_vaccine_storage_unit,iso_forest_pred,anomaly_score,is_model_flagged
batch004,2020-12-06 21:00:00,Delhi Airport,dest_air_cargo,vaccine_storage_unit,2,7,7,7.0,86.5,736,1,6,98,0,-1.0,7.333333333333333,0.5773502691896258,-0.33333333333333304,dest_air_cargo_vaccine_storage_unit,7.0,0.0,0.0,False,True,False,False,False,False,True,1,-0.23239411140495636,False
batch004,2020-12-06 22:00:00,Delhi Airport,dest_air_cargo,vaccine_storage_unit,2,6,7,6.5,88.5,735,1,6,99,1,0.0,7.333333333333333,0.5773502691896258,-0.33333333333333304,dest_air_cargo_vaccine_storage_unit,7.0,0.0,0.0,False,True,False,False,False,False,True,1,-0.2759761584104825,False
batch004,2020-12-06 23:00:00,Delhi Airport,dest_air_cargo,vaccine_storage_unit,2,7,8,7.5,86.0,734,1,6,100,1,1.0,7.333333333333333,0.5773502691896258,0.666666666666667,dest_air_cargo_vaccine_storage_unit,7.0,1.0,1.0,False,True,False,False,False,False,True,1,-0.2597637530256853,False
batch004,2020-12-07 00:00:00,Delhi Airport,dest_air_cargo,vaccine_storage_unit,2,7,8,7.5,88.5,733,1,6,101,1,0.0,7.666666666666667,0.5773502691896258,0.33333333333333304,dest_air_cargo_vaccine_storage_unit,7.0,1.0,1.0,False,True,False,False,False,False,True,1,-0.28133719904761595,False
batch004,2020-12-07 01:00:00,Delhi Airport,dest_air_cargo,vaccine_storage_unit,2,6,8,7.0,89.5,732,1,6,102,2,0.0,8.0,0.0,0.0,dest_air_cargo_vaccine_storage_unit,7.0,1.0,1.0,False,True,False,False,False,False,True,1,-0.223903553736709,False
batch004,2020-12-07 02:00:00,Delhi Airport,dest_air_cargo,vaccine_storage_unit,2,6,7,6.5,89.0,731,1,6,103,1,-1.0,7.666666666666667,0.5773502691896258,-0.666666666666667,dest_air_cargo_vaccine_storage_unit,7.0,0.0,0.0,False,True,False,False,False,False,True,1,-0.2568020459685275,False
batch004,2020-12-07 03:00:00,Delhi Airport,dest_air_cargo,vaccine_storage_unit,2,6,6,6.0,87.0,730,1,6,104,0,-1.0,7.0,1.0,-1.0,dest_air_cargo_vaccine_storage_unit,7.0,-1.0,1.0,False,True,False,False,False,False,True,1,-0.2161351221605713,False
batch004,2020-12-07 04:00:00,Delhi Airport,dest_air_cargo,vaccine_storage_unit,2,6,8,7.0,90.0,729,1,6,105,2,2.0,7.0,1.0,1.0,dest_air_cargo_vaccine_storage_unit,7.0,1.0,1.0,False,True,False,False,False,False,True,1,-0.20110808876630826,False
batch004,2020-12-07 05:00:00,Delhi Airport,dest_air_cargo,vaccine_storage_unit,2,7,7,7.0,85.5,728,1,6,106,0,-1.0,7.0,1.0,0.0,dest_air_cargo_vaccine_storage_unit,7.0,0.0,0.0,False,True,False,False,False,False,True,1,-0.20041072868935506,False
batch004,2020-12-07 06:00:00,Delhi Airport,dest_air_cargo,vaccine_storage_unit,2,6,7,6.5,88.5,727,1,6,107,1,0.0,7.333333333333333,0.5773502691896258,-0.33333333333333304,dest_air_cargo_vaccine_storage_unit,7.0,0.0,0.0,False,True,False,False,False,False,True,1,-0.2759761584104825,False
batch004,2020-12-07 07:00:00,Delhi Airport,dest_air_cargo,vaccine_storage_unit,2,6,6,6.0,87.0,726,1,6,108,0,-1.0,6.666666666666667,0.5773502691896258,-0.666666666666667,dest_air_cargo_vaccine_storage_unit,7.0,-1.0,1.0,False,True,False,False,False,False,True,1,-0.20315998806554525,False
batch004,2020-12-07 08:00:00,Delhi Airport,dest_air_cargo,vaccine_storage_unit,2,7,8,7.5,89.5,725,1,6,109,1,2.0,7.0,1.0,1.0,dest_air_cargo_vaccine_storage_unit,7.0,1.0,1.0,False,True,False,False,False,False,True,1,-0.22629566609608226,False
batch004,2020-12-07 09:00:00,Delhi Airport,dest_air_cargo,vaccine_storage_unit,2,7,8,7.5,88.0,724,1,6,110,1,0.0,7.333333333333333,1.1547005383792517,0.666666666666667,dest_air_cargo_vaccine_storage_unit,7.0,1.0,1.0,False,True,False,False,False,False,True,1,-0.26156190748850056,False
batch004,2020-12-07 10:00:00,Delhi Airport,dest_air_cargo,vaccine_storage_unit,2,7,7,7.0,89.0,723,1,6,111,0,-1.0,7.666666666666667,0.5773502691896258,-0.666666666666667,dest_air_cargo_vaccine_storage_unit,7.0,0.0,0.0,False,True,False,False,False,False,True,1,-0.23014221974819354,False
batch004,2020-12-07 11:00:00,Delhi Airport,dest_air_cargo,vaccine_storage_unit,2,6,7,6.5,89.5,722,1,6,112,1,0.0,7.333333333333333,0.5773502691896258,-0.33333333333333304,dest_air_cargo_vaccine_storage_unit,7.0,0.0,0.0,False,True,False,False,False,False,True,1,-0.2664005805002103,False
batch004,2020-12-07 12:00:00,Delhi Airport,dest_air_cargo,vaccine_storage_unit,2,6,7,6.5,88.0,721,1,6,113,1,0.0,7.0,0.0,0.0,dest_air_cargo_vaccine_storage_unit,7.0,0.0,0.0,False,True,False,False,False,False,True,1,-0.23999888566830463,False
batch004,2020-12-07 13:00:00,Delhi Airport,dest_air_cargo,vaccine_storage_unit,2,6,8,7.0,88.0,720,1,6,114,2,1.0,7.333333333333333,0.5773502691896258,0.666666666666667,dest_air_cargo_vaccine_storage_unit,7.0,1.0,1.0,False,True,False,False,False,False,True,1,-0.25805174247240437,False
batch005,2021-01-01 01:00:00,"Kalamazoo, Michigan",source_hub,ultra_low_temperature_freezer,2,-71,-70,-70.5,95.0,840,0,0,0,1,0.0,-70.0,0.0,0.0,source_hub_ultra_low_temperature_freezer,-69.0,-1.0,1.0,False,False,False,True,False,True,False,1,-0.3094352017660051,False
batch005,2021-01-01 02:00:00,"Kalamazoo, Michigan",source_hub,ultra_low_temperature_freezer,2,-71,-69,-70.0,95.0,840,0,0,0,2,1.0,-69.5,0.7071067811865476,0.5,source_hub_ultra_low_temperature_freezer,-69.0,0.0,0.0,False,False,False,True,False,True,False,1,-0.3261860710233632,False
batch005,2021-01-01 03:00:00,"Kalamazoo, Michigan",source_hub,ultra_low_temperature_freezer,1,-70,-70,-70.0,95.0,840,0,0,0,0,-1.0,-69.66666666666667,0.5773502691896247,-0.3333333333333286,source_hub_ultra_low_temperature_freezer,-69.0,-1.0,1.0,False,False,False,True,False,True,False,1,-0.3229838430845815,False
batch005,2021-01-01 04:00:00,"Kalamazoo, Michigan",source_hub,ultra_low_temperature_freezer,2,-70,-69,-69.5,95.0,840,0,0,0,1,1.0,-69.33333333333333,0.5773502691896247,0.3333333333333286,source_hub_ultra_low_temperature_freezer,-69.0,0.0,0.0,False,False,False,True,False,True,False,1,-0.3454540093428116,False
batch005,2021-01-01 05:00:00,"Kalamazoo, Michigan",source_hub,ultra_low_temperature_freezer,2,-70,-69,-69.5,95.0,840,0,0,0,1,0.0,-69.33333333333333,0.5773502691896247,0.3333333333333286,source_hub_ultra_low_temperature_freezer,-69.0,0.0,0.0,False,False,False,True,False,True,False,1,-0.3491669960712361,False
batch005,2021-01-01 06:00:00,"Kalamazoo, Michigan",source_hub,ultra_low_temperature_freezer,2,-71,-69,-70.0,95.0,840,0,0,0,2,0.0,-69.0,0.0,0.0,source_hub_ultra_low_temperature_freezer,-69.0,0.0,0.0,False,False,False,True,False,True,False,1,-0.32347017658240806,False
batch005,2021-01-01 07:00:00,"Kalamazoo, Michigan",source_hub,ultra_low_temperature_freezer,2,-71,-69,-70.0,95.0,840,0,0,0,2,0.0,-69.0,0.0,0.0,source_hub_ultra_low_temperature_freezer,-69.0,0.0,0.0,False,False,False,True,False,True,False,1,-0.32347017658240806,False
batch005,2021-01-01 08:00:00,"Kalamazoo, Michigan",source_hub,ultra_low_temperature_freezer,2,-71,-70,-70.5,95.0,840,0,0,0,1,-1.0,-69.33333333333333,0.5773502691896278,-0.6666666666666714,source_hub_ultra_low_temperature_freezer,-69.0,-1.0,1.0,False,False,False,True,False,True,False,1,-0.32729167295734046,False
batch005,2021-01-01 09:00:00,"Kalamazoo, Michigan",source_hub,ultra_low_temperature_freezer,2,-71,-69,-70.0,95.0,840,0,0,0,2,1.0,-69.33333333333333,0.5773502691896278,0.3333333333333286,source_hub_ultra_low_temperature_freezer,-69.0,0.0,0.0,False,False,False,True,False,True,False,1,-0.33732507397149486,False
batch005,2021-01-01 10:00:00,"Kalamazoo, Michigan",source_hub,ultra_low_temperature_freezer,2,-69,-69,-69.0,95.0,840,0,0,0,0,0.0,-69.33333333333333,0.5773502691896278,0.3333333333333286,source_hub_ultra_low_temperature_freezer,-69.0,0.0,0.0,False,False,False,True,False,True,False,1,-0.3203255405191535,False
batch005,2021-01-01 11:00:00,"Shelbyville, Michigan",source_reefer_truck,ultra_low_temperature_freezer,2,-69,-69,-69.0,95.0,840,0,0,0,0,0.0,-69.0,0.0,0.0,source_reefer_truck_ultra_low_temperature_freezer,-69.0,0.0,0.0,False,False,False,False,True,True,False,1,-0.3095030546648811,False
batch005,2021-01-01 12:00:00,"Gerald R Ford International Airport, Michigan",source_air_cargo,ultra_low_temperature_freezer,2,-70,-69,-69.5,95.0,840,0,0,0,1,0.0,-69.0,0.0,0.0,source_air_cargo_ultra_low_temperature_freezer,-69.0,0.0,0.0,False,False,True,False,False,True,False,1,-0.33475665422096784,False
batch005,2021-01-01 13:00:00,"Gerald R Ford International Airport, Michigan",source_air_cargo,ultra_low_temperature_freezer,2,-71,-70,-70.5,95.0,840,0,0,0,1,-1.0,-69.33333333333333,0.5773502691896278,-0.6666666666666714,source_air_cargo_ultra_low_temperature_freezer,-69.0,-1.0,1.0,False,False,True,False,False,True,False,1,-0.32729167295734046,False
batch005,2021-01-01 14:00:00,"Gerald R Ford International Airport, Michigan",source_air_cargo,ultra_low_temperature_freezer,2,-71,-69,-70.0,95.0,840,0,0,0,2,1.0,-69.33333333333333,0.5773502691896278,0.3333333333333286,source_air_cargo_ultra_low_temperature_freezer,-69.0,0.0,0.0,False,False,True,False,False,True,False,1,-0.33732507397149486,False
batch005,2021-01-01 15:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-71,-70,-70.5,95.0,840,0,0,0,1,-1.0,-69.66666666666667,0.5773502691896278,-0.3333333333333286,air_transit_ultra_low_temperature_freezer,-69.0,-1.0,1.0,True,False,False,False,False,True,False,1,-0.33196154391316973,False
batch005,2021-01-01 16:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-71,-69,-70.0,95.0,840,0,0,0,2,1.0,-69.33333333333333,0.5773502691896278,0.3333333333333286,air_transit_ultra_low_temperature_freezer,-69.0,0.0,0.0,True,False,False,False,False,True,False,1,-0.33732507397149486,False
batch005,2021-01-01 17:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-70,-69,-69.5,95.0,840,0,0,0,1,0.0,-69.33333333333333,0.5773502691896278,0.3333333333333286,air_transit_ultra_low_temperature_freezer,-69.0,0.0,0.0,True,False,False,False,False,True,False,1,-0.3491669960712361,False
batch005,2021-01-01 18:00:00,Not Available,air_transit,ultra_low_temperature_freezer,1,-70,-70,-70.0,95.0,840,0,0,0,0,-1.0,-69.33333333333333,0.5773502691896278,-0.6666666666666714,air_transit_ultra_low_temperature_freezer,-69.0,-1.0,1.0,True,False,False,False,False,True,False,1,-0.3120144503403306,False
batch005,2021-01-01 19:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-71,-70,-70.5,95.0,840,0,0,0,1,0.0,-69.66666666666667,0.5773502691896278,-0.3333333333333286,air_transit_ultra_low_temperature_freezer,-69.0,-1.0,1.0,True,False,False,False,False,True,False,1,-0.33525916918763676,False
batch005,2021-01-01 20:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-71,-70,-70.5,95.0,840,0,0,0,1,0.0,-70.0,0.0,0.0,air_transit_ultra_low_temperature_freezer,-69.0,-1.0,1.0,True,False,False,False,False,True,False,1,-0.3094352017660051,False
batch005,2021-01-01 21:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-70,-69,-69.5,95.0,840,0,0,0,1,1.0,-69.66666666666667,0.5773502691896278,0.6666666666666714,air_transit_ultra_low_temperature_freezer,-69.0,0.0,0.0,True,False,False,False,False,True,False,1,-0.3377481467080661,False
batch005,2021-01-01 22:00:00,Not Available,air_transit,ultra_low_temperature_freezer,1,-71,-71,-71.0,95.0,840,0,0,0,0,-2.0,-70.0,1.0000000000000018,-1.0,air_transit_ultra_low_temperature_freezer,-69.0,-2.0,2.0,True,False,False,False,False,True,False,1,-0.26414626126403745,False
batch005,2021-01-01 23:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-69,-69,-69.0,95.0,840,0,0,0,0,2.0,-69.66666666666667,1.1547005383792541,0.6666666666666714,air_transit_ultra_low_temperature_freezer,-69.0,0.0,0.0,True,False,False,False,False,True,False,1,-0.2833759563273076,False
batch005,2021-01-02 00:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-70,-70,-70.0,95.0,840,0,0,0,0,-1.0,-70.0,1.0000000000000018,0.0,air_transit_ultra_low_temperature_freezer,-69.0,-1.0,1.0,True,False,False,False,False,True,False,1,-0.3082804721418137,False
batch005,2021-01-02 01:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-71,-69,-70.0,95.0,840,0,0,0,2,1.0,-69.33333333333333,0.5773502691896278,0.3333333333333286,air_transit_ultra_low_temperature_freezer,-69.0,0.0,0.0,True,False,False,False,False,True,False,1,-0.33732507397149486,False
batch005,2021-01-02 02:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-71,-71,-71.0,95.0,840,0,0,0,0,-2.0,-70.0,1.0000000000000018,-1.0,air_transit_ultra_low_temperature_freezer,-69.0,-2.0,2.0,True,False,False,False,False,True,False,1,-0.26414626126403745,False
batch005,2021-01-02 03:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-71,-70,-70.5,95.0,840,0,0,0,1,1.0,-70.0,1.0000000000000018,0.0,air_transit_ultra_low_temperature_freezer,-69.0,-1.0,1.0,True,False,False,False,False,True,False,1,-0.31083262513079096,False
batch005,2021-01-02 04:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-70,-69,-69.5,95.0,840,0,0,0,1,1.0,-70.0,1.0000000000000018,1.0,air_transit_ultra_low_temperature_freezer,-69.0,0.0,0.0,True,False,False,False,False,True,False,1,-0.31410759089393764,False
batch005,2021-01-02 05:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-70,-69,-69.5,95.0,840,0,0,0,1,0.0,-69.33333333333333,0.5773502691896278,0.3333333333333286,air_transit_ultra_low_temperature_freezer,-69.0,0.0,0.0,True,False,False,False,False,True,False,1,-0.3491669960712361,False
batch005,2021-01-02 06:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-71,-69,-70.0,95.0,840,0,0,0,2,0.0,-69.0,0.0,0.0,air_transit_ultra_low_temperature_freezer,-69.0,0.0,0.0,True,False,False,False,False,True,False,1,-0.32347017658240806,False
batch005,2021-01-02 07:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-71,-70,-70.5,95.0,840,0,0,0,1,-1.0,-69.33333333333333,0.5773502691896278,-0.6666666666666714,air_transit_ultra_low_temperature_freezer,-69.0,-1.0,1.0,True,False,False,False,False,True,False,1,-0.32729167295734046,False
batch005,2021-01-02 08:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-69,-69,-69.0,95.0,840,0,0,0,0,1.0,-69.33333333333333,0.5773502691896278,0.3333333333333286,air_transit_ultra_low_temperature_freezer,-69.0,0.0,0.0,True,False,False,False,False,True,False,1,-0.31771943875511394,False
batch005,2021-01-02 09:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-70,-70,-70.0,95.0,840,0,0,0,0,-1.0,-69.66666666666667,0.5773502691896278,-0.3333333333333286,air_transit_ultra_low_temperature_freezer,-69.0,-1.0,1.0,True,False,False,False,False,True,False,1,-0.3229838430845815,False
batch005,2021-01-02 10:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-71,-70,-70.5,95.0,840,0,0,0,1,0.0,-69.66666666666667,0.5773502691896278,-0.3333333333333286,air_transit_ultra_low_temperature_freezer,-69.0,-1.0,1.0,True,False,False,False,False,True,False,1,-0.33525916918763676,False
batch005,2021-01-02 11:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-71,-69,-70.0,95.0,840,0,0,0,2,1.0,-69.66666666666667,0.5773502691896278,0.6666666666666714,air_transit_ultra_low_temperature_freezer,-69.0,0.0,0.0,True,False,False,False,False,True,False,1,-0.32792824345500965,False
batch005,2021-01-02 12:00:00,Delhi Airport,dest_air_cargo,ultra_low_temperature_freezer,2,-68,-65,-66.5,95.0,840,0,0,0,3,4.0,-68.0,2.645751311064591,3.0,dest_air_cargo_ultra_low_temperature_freezer,-67.0,2.0,2.0,False,True,False,False,False,True,False,1,-0.12397031676827885,False
batch005,2021-01-02 13:00:00,Delhi Airport,dest_air_cargo,ultra_low_temperature_freezer,2,-70,-66,-68.0,95.0,840,0,0,0,4,-1.0,-66.66666666666667,2.081665999466134,0.6666666666666714,dest_air_cargo_ultra_low_temperature_freezer,-67.0,1.0,1.0,False,True,False,False,False,True,False,1,-0.15940206438785154,False
batch005,2021-01-02 14:00:00,Delhi Airport,dest_air_cargo,ultra_low_temperature_freezer,2,-69,-65,-67.0,95.0,840,0,0,0,4,1.0,-65.33333333333333,0.577350269189637,0.3333333333333286,dest_air_cargo_ultra_low_temperature_freezer,-67.0,2.0,2.0,False,True,False,False,False,True,False,1,-0.1496951862080269,False
batch005,2021-01-02 15:00:00,Delhi Airport,dest_air_cargo,ultra_low_temperature_freezer,2,-68,-65,-66.5,95.0,840,0,0,0,3,0.0,-65.33333333333333,0.577350269189637,0.3333333333333286,dest_air_cargo_ultra_low_temperature_freezer,-67.0,2.0,2.0,False,True,False,False,False,True,False,1,-0.176181215552615,False
batch005,2021-01-02 16:00:00,Delhi Airport,dest_air_cargo,ultra_low_temperature_freezer,2,-70,-68,-69.0,95.0,840,0,0,0,2,-3.0,-66.0,1.7320508075688772,-2.0,dest_air_cargo_ultra_low_temperature_freezer,-67.0,-1.0,1.0,False,True,False,False,False,True,False,1,-0.16934673955837842,False
batch005,2021-01-02 17:00:00,Delhi Airport,dest_air_cargo,ultra_low_temperature_freezer,2,-68,-67,-67.5,95.0,840,0,0,0,1,1.0,-66.66666666666667,1.5275252316519463,-0.3333333333333286,dest_air_cargo_ultra_low_temperature_freezer,-67.0,0.0,0.0,False,True,False,False,False,True,False,1,-0.2301399358637805,False
batch005,2021-01-02 18:00:00,Delhi Airport,dest_air_cargo,vaccine_storage_unit,2,-63,-61,-62.0,93.5,839,1,0,0,2,6.0,-65.33333333333333,3.7859388972001793,4.333333333333329,dest_air_cargo_vaccine_storage_unit,7.0,-68.0,68.0,False,True,False,False,False,False,True,1,-0.026401743689253188,False
batch006,2021-02-01 01:00:00,"Kalamazoo, Michigan",source_hub,ultra_low_temperature_freezer,2,-71,-70,-70.5,95.0,840,0,0,0,1,0.0,-70.0,0.0,0.0,source_hub_ultra_low_temperature_freezer,-69.0,-1.0,1.0,False,False,False,True,False,True,False,1,-0.3094352017660051,False
batch006,2021-02-01 02:00:00,"Kalamazoo, Michigan",source_hub,ultra_low_temperature_freezer,2,-71,-70,-70.5,95.0,840,0,0,0,1,0.0,-70.0,0.0,0.0,source_hub_ultra_low_temperature_freezer,-69.0,-1.0,1.0,False,False,False,True,False,True,False,1,-0.3094352017660051,False
batch006,2021-02-01 03:00:00,"Kalamazoo, Michigan",source_hub,ultra_low_temperature_freezer,1,-70,-70,-70.0,95.0,840,0,0,0,0,0.0,-70.0,0.0,0.0,source_hub_ultra_low_temperature_freezer,-69.0,-1.0,1.0,False,False,False,True,False,True,False,1,-0.3034958186116679,False
batch006,2021-02-01 04:00:00,"Kalamazoo, Michigan",source_hub,ultra_low_temperature_freezer,2,-70,-69,-69.5,95.0,840,0,0,0,1,1.0,-69.66666666666667,0.5773502691896278,0.6666666666666714,source_hub_ultra_low_temperature_freezer,-69.0,0.0,0.0,False,False,False,True,False,True,False,1,-0.3377481467080661,False
batch006,2021-02-01 05:00:00,"Kalamazoo, Michigan",source_hub,ultra_low_temperature_freezer,2,-71,-69,-70.0,95.0,840,0,0,0,2,0.0,-69.33333333333333,0.5773502691896278,0.3333333333333286,source_hub_ultra_low_temperature_freezer,-69.0,0.0,0.0,False,False,False,True,False,True,False,1,-0.3377777300659409,False
batch006,2021-02-01 06:00:00,"Kalamazoo, Michigan",source_hub,ultra_low_temperature_freezer,1,-71,-71,-71.0,95.0,840,0,0,0,0,-2.0,-69.66666666666667,1.1547005383792495,-1.3333333333333286,source_hub_ultra_low_temperature_freezer,-69.0,-2.0,2.0,False,False,False,True,False,True,False,1,-0.25084047606746596,False
batch006,2021-02-01 07:00:00,"Kalamazoo, Michigan",source_hub,ultra_low_temperature_freezer,2,-70,-69,-69.5,95.0,840,0,0,0,1,2.0,-69.66666666666667,1.1547005383792495,0.6666666666666714,source_hub_ultra_low_temperature_freezer,-69.0,0.0,0.0,False,False,False,True,False,True,False,1,-0.3159314373617168,False
batch006,2021-02-01 08:00:00,"Kalamazoo, Michigan",source_hub,ultra_low_temperature_freezer,2,-71,-69,-70.0,95.0,840,0,0,0,2,0.0,-69.66666666666667,1.1547005383792495,0.6666666666666714,source_hub_ultra_low_temperature_freezer,-69.0,0.0,0.0,False,False,False,True,False,True,False,1,-0.3188164613276948,False
batch006,2021-02-01 09:00:00,"Kalamazoo, Michigan",source_hub,ultra_low_temperature_freezer,2,-71,-70,-70.5,95.0,840,0,0,0,1,-1.0,-69.33333333333333,0.5773502691896278,-0.6666666666666714,source_hub_ultra_low_temperature_freezer,-69.0,-1.0,1.0,False,False,False,True,False,True,False,1,-0.32729167295734046,False
batch006,2021-02-01 10:00:00,"Kalamazoo, Michigan",source_hub,ultra_low_temperature_freezer,2,-71,-69,-70.0,95.0,840,0,0,0,2,1.0,-69.33333333333333,0.5773502691896278,0.3333333333333286,source_hub_ultra_low_temperature_freezer,-69.0,0.0,0.0,False,False,False,True,False,True,False,1,-0.33732507397149486,False
batch006,2021-02-01 11:00:00,"Shelbyville, Michigan",source_reefer_truck,ultra_low_temperature_freezer,2,-70,-69,-69.5,95.0,840,0,0,0,1,0.0,-69.33333333333333,0.5773502691896278,0.3333333333333286,source_reefer_truck_ultra_low_temperature_freezer,-69.0,0.0,0.0,False,False,False,False,True,True,False,1,-0.3491669960712361,False
batch006,2021-02-01 12:00:00,"Gerald R Ford International Airport, Michigan",source_air_cargo,ultra_low_temperature_freezer,2,-70,-69,-69.5,95.0,840,0,0,0,1,0.0,-69.0,0.0,0.0,source_air_cargo_ultra_low_temperature_freezer,-69.0,0.0,0.0,False,False,True,False,False,True,False,1,-0.33475665422096784,False
batch006,2021-02-01 13:00:00,"Gerald R Ford International Airport, Michigan",source_air_cargo,ultra_low_temperature_freezer,2,-70,-69,-69.5,95.0,840,0,0,0,1,0.0,-69.0,0.0,0.0,source_air_cargo_ultra_low_temperature_freezer,-69.0,0.0,0.0,False,False,True,False,False,True,False,1,-0.33475665422096784,False
batch006,2021-02-01 14:00:00,"Gerald R Ford International Airport, Michigan",source_air_cargo,ultra_low_temperature_freezer,2,-69,-69,-69.0,95.0,840,0,0,0,0,0.0,-69.0,0.0,0.0,source_air_cargo_ultra_low_temperature_freezer,-69.0,0.0,0.0,False,False,True,False,False,True,False,1,-0.3095030546648811,False
batch006,2021-02-01 15:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-71,-70,-70.5,95.0,840,0,0,0,1,-1.0,-69.33333333333333,0.5773502691896278,-0.6666666666666714,air_transit_ultra_low_temperature_freezer,-69.0,-1.0,1.0,True,False,False,False,False,True,False,1,-0.32729167295734046,False
batch006,2021-02-01 16:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-70,-69,-69.5,95.0,840,0,0,0,1,1.0,-69.33333333333333,0.5773502691896278,0.3333333333333286,air_transit_ultra_low_temperature_freezer,-69.0,0.0,0.0,True,False,False,False,False,True,False,1,-0.3454540093428116,False
batch006,2021-02-01 17:00:00,Not Available,air_transit,ultra_low_temperature_freezer,1,-69,-69,-69.0,95.0,840,0,0,0,0,0.0,-69.33333333333333,0.5773502691896278,0.3333333333333286,air_transit_ultra_low_temperature_freezer,-69.0,0.0,0.0,True,False,False,False,False,True,False,1,-0.3203255405191535,False
batch006,2021-02-01 18:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-71,-69,-70.0,95.0,840,0,0,0,2,0.0,-69.0,0.0,0.0,air_transit_ultra_low_temperature_freezer,-69.0,0.0,0.0,True,False,False,False,False,True,False,1,-0.32347017658240806,False
batch006,2021-02-01 19:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-71,-69,-70.0,95.0,840,0,0,0,2,0.0,-69.0,0.0,0.0,air_transit_ultra_low_temperature_freezer,-69.0,0.0,0.0,True,False,False,False,False,True,False,1,-0.32347017658240806,False
batch006,2021-02-01 20:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-71,-70,-70.5,95.0,840,0,0,0,1,-1.0,-69.33333333333333,0.5773502691896278,-0.6666666666666714,air_transit_ultra_low_temperature_freezer,-69.0,-1.0,1.0,True,False,False,False,False,True,False,1,-0.32729167295734046,False
batch006,2021-02-01 21:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-69,-69,-69.0,95.0,840,0,0,0,0,1.0,-69.33333333333333,0.5773502691896278,0.3333333333333286,air_transit_ultra_low_temperature_freezer,-69.0,0.0,0.0,True,False,False,False,False,True,False,1,-0.31771943875511394,False
batch006,2021-02-01 22:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-70,-69,-69.5,95.0,840,0,0,0,1,0.0,-69.33333333333333,0.5773502691896278,0.3333333333333286,air_transit_ultra_low_temperature_freezer,-69.0,0.0,0.0,True,False,False,False,False,True,False,1,-0.3491669960712361,False
batch006,2021-02-01 23:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-71,-69,-70.0,95.0,840,0,0,0,2,0.0,-69.0,0.0,0.0,air_transit_ultra_low_temperature_freezer,-69.0,0.0,0.0,True,False,False,False,False,True,False,1,-0.32347017658240806,False
batch006,2021-02-02 00:00:00,Not Available,air_transit,ultra_low_temperature_freezer,1,-69,-69,-69.0,95.0,840,0,0,0,0,0.0,-69.0,0.0,0.0,air_transit_ultra_low_temperature_freezer,-69.0,0.0,0.0,True,False,False,False,False,True,False,1,-0.3095030546648811,False
batch006,2021-02-02 01:00:00,Not Available,air_transit,ultra_low_temperature_freezer,1,-71,-71,-71.0,95.0,840,0,0,0,0,-2.0,-69.66666666666667,1.1547005383792495,-1.3333333333333286,air_transit_ultra_low_temperature_freezer,-69.0,-2.0,2.0,True,False,False,False,False,True,False,1,-0.25084047606746596,False
batch006,2021-02-02 02:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-71,-69,-70.0,95.0,840,0,0,0,2,2.0,-69.66666666666667,1.1547005383792495,0.6666666666666714,air_transit_ultra_low_temperature_freezer,-69.0,0.0,0.0,True,False,False,False,False,True,False,1,-0.3055378030308116,False
