batch_id,datetime,location,current_hop_clean,external_storage_clean,nombre_lectures,temperature_min,temperature_max,temperature_moyenne,humidite_moyenne,item_expiry_hours_min,ultra_low_temperature_freezer_hours_max,out_of_bound_temperature_hours_max,refrigeration_temperature_hours_max,temperature_range,temperature_change_from_previous_hour,temperature_max_rolling_mean_3h,temperature_max_rolling_std_3h,temperature_deviation_from_rolling_mean,thermal_regime,context_group,storage_median,deviation_from_storage_median,absolute_deviation_from_storage_median,current_hop_clean_air_transit,current_hop_clean_dest_air_cargo,current_hop_clean_dest_reefer_truck,current_hop_clean_dest_vaccine_storage_unit,current_hop_clean_source_air_cargo,current_hop_clean_source_hub,current_hop_clean_source_reefer_truck,external_storage_clean_reefer_truck,external_storage_clean_ultra_low_temperature_freezer,external_storage_clean_vaccine_storage_unit,anomaly_score,is_anomaly
batch008,2021-05-01 18:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,-69,-66,-67.5,92.5,139,701,0,0,3,1.0,-67.66666666666667,2.08166599946615,1.6666666666666714,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,0.0,0.0,False,False,False,True,False,False,False,False,False,True,-0.17954309241116478,False
batch008,2021-05-01 19:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,-68,-65,-66.5,91.0,138,702,0,0,3,1.0,-66.0,0.9999999999999865,1.0,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,1.0,1.0,False,False,False,True,False,False,False,False,False,True,-0.19782718971780228,False
batch008,2021-05-01 20:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,-70,-68,-69.0,92.5,137,703,0,0,2,-3.0,-66.33333333333333,1.5275252316519452,-1.6666666666666714,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,-2.0,2.0,False,False,False,True,False,False,False,False,False,True,-0.17708629415155053,False
batch008,2021-05-01 21:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,-70,-69,-69.5,91.5,136,704,0,0,1,-1.0,-67.33333333333333,2.0816659994661455,-1.6666666666666714,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,-3.0,3.0,False,False,False,True,False,False,False,False,False,True,-0.16299434184975797,False
batch008,2021-05-01 22:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,-68,-65,-66.5,93.0,135,705,0,0,3,4.0,-67.33333333333333,2.0816659994661455,2.3333333333333286,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,1.0,1.0,False,False,False,True,False,False,False,False,False,True,-0.16373435389548346,False
batch008,2021-05-01 23:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,-67,-67,-67.0,92.5,134,706,0,0,0,-2.0,-67.0,2.0000000000000084,0.0,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,-1.0,1.0,False,False,False,True,False,False,False,False,False,True,-0.19081493429211466,False
batch008,2021-05-02 00:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,-67,-66,-66.5,93.0,133,707,0,0,1,1.0,-66.0,0.999999999999992,0.0,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,0.0,0.0,False,False,False,True,False,False,False,False,False,True,-0.2158807829866909,False
batch008,2021-05-02 01:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,-69,-68,-68.5,93.0,132,708,0,0,1,-2.0,-67.0,1.0000000000000169,-1.0,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,-2.0,2.0,False,False,False,True,False,False,False,False,False,True,-0.20357777900115703,False
batch008,2021-05-02 02:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,-70,-67,-68.5,92.5,131,709,0,0,3,1.0,-67.0,1.0000000000000169,0.0,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,-1.0,1.0,False,False,False,True,False,False,False,False,False,True,-0.19970134525356398,False
batch008,2021-05-02 03:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,-69,-67,-68.0,92.5,130,710,0,0,2,0.0,-67.33333333333333,0.5773502691896684,0.3333333333333286,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,-1.0,1.0,False,False,False,True,False,False,False,False,False,True,-0.21339485903170569,False
batch008,2021-05-02 04:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,-69,-67,-68.0,92.0,129,711,0,0,2,0.0,-67.0,0.0,0.0,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,-1.0,1.0,False,False,False,True,False,False,False,False,False,True,-0.1997732521586137,False
batch008,2021-05-02 05:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,-69,-68,-68.5,92.5,128,712,0,0,1,-1.0,-67.33333333333333,0.5773502691896684,-0.6666666666666714,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,-2.0,2.0,False,False,False,True,False,False,False,False,False,True,-0.19717192866840688,False
batch008,2021-05-02 06:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,-68,-67,-67.5,91.5,127,713,0,0,1,1.0,-67.33333333333333,0.5773502691896684,0.3333333333333286,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,-1.0,1.0,False,False,False,True,False,False,False,False,False,True,-0.20123653473791375,False
batch008,2021-05-02 07:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,-70,-68,-69.0,93.5,126,714,0,0,2,-1.0,-67.66666666666667,0.5773502691896858,-0.3333333333333286,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,-2.0,2.0,False,False,False,True,False,False,False,False,False,True,-0.18978118219602197,False
batch008,2021-05-02 08:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,-69,-67,-68.0,91.0,125,715,0,0,2,1.0,-67.33333333333333,0.5773502691896684,0.3333333333333286,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,-1.0,1.0,False,False,False,True,False,False,False,False,False,True,-0.19919886933880804,False
batch008,2021-05-02 09:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,1,-69,-69,-69.0,93.0,124,716,0,0,0,-2.0,-68.0,1.0000000000000417,-1.0,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,-3.0,3.0,False,False,False,True,False,False,False,False,False,True,-0.16428706557997164,False
batch008,2021-05-02 10:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,-70,-66,-68.0,91.5,123,717,0,0,4,3.0,-67.33333333333333,1.5275252316519616,1.3333333333333286,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,0.0,0.0,False,False,False,True,False,False,False,False,False,True,-0.15745328996452973,False
batch008,2021-05-02 11:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,-69,-68,-68.5,92.5,122,718,0,0,1,-2.0,-67.66666666666667,1.5275252316519683,-0.3333333333333286,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,-2.0,2.0,False,False,False,True,False,False,False,False,False,True,-0.2032586561049889,False
batch008,2021-05-02 12:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,-68,-68,-68.0,92.5,121,719,0,0,0,0.0,-67.33333333333333,1.15470053837927,-0.6666666666666714,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,-2.0,2.0,False,False,False,True,False,False,False,False,False,True,-0.19776421776882036,False
batch008,2021-05-02 13:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,-70,-69,-69.5,92.5,120,720,0,0,1,-1.0,-68.33333333333333,0.5773502691897117,-0.6666666666666714,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,-3.0,3.0,False,False,False,True,False,False,False,False,False,True,-0.15275134940012758,False
batch008,2021-05-02 14:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,-35,-32,-33.5,93.0,119,720,1,0,3,37.0,-56.333333333333336,21.079215671683155,24.333333333333336,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,34.0,34.0,False,False,False,True,False,False,False,False,False,True,0.1684484219607454,False
batch008,2021-05-02 15:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,1,4,4,4.0,93.0,118,720,1,1,0,36.0,-32.333333333333336,36.50114153466068,36.333333333333336,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,70.0,70.0,False,False,False,True,False,False,False,False,False,True,0.17022058546883667,False
batch008,2021-05-02 16:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,2,2,2.0,92.5,117,720,1,2,0,-2.0,-8.666666666666666,20.231987873991276,10.666666666666666,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,68.0,68.0,False,False,False,True,False,False,False,False,False,True,0.12004830886988871,False
batch008,2021-05-02 17:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,2,3,2.5,92.5,116,720,1,3,1,1.0,3.0,0.9999999999980285,0.0,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,69.0,69.0,False,False,False,True,False,False,False,False,False,True,-0.008907156445496445,False
batch008,2021-05-02 18:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,2,3,2.5,93.5,115,720,1,4,1,0.0,2.6666666666666665,0.5773502691862283,0.3333333333333335,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,69.0,69.0,False,False,False,True,False,False,False,False,False,True,-0.013606036341895611,False
batch008,2021-05-02 19:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,2,3,2.5,92.5,114,720,1,5,1,0.0,3.0,0.0,0.0,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,69.0,69.0,False,False,False,True,False,False,False,False,False,True,-0.011862975624909455,False
batch008,2021-05-02 20:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,2,4,3.0,93.0,113,720,1,6,2,1.0,3.3333333333333335,0.5773502691861934,0.6666666666666665,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,70.0,70.0,False,False,False,True,False,False,False,False,False,True,-0.006912423692659098,False
batch008,2021-05-02 21:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,2,3,2.5,92.5,112,720,1,7,1,-1.0,3.3333333333333335,0.5773502691861934,-0.3333333333333335,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,69.0,69.0,False,False,False,True,False,False,False,False,False,True,-0.020517258142237815,False
batch008,2021-05-02 22:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,2,4,3.0,94.0,111,720,1,8,2,1.0,3.6666666666666665,0.5773502691861759,0.3333333333333335,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,70.0,70.0,False,False,False,True,False,False,False,False,False,True,-0.004156227220202369,False
batch008,2021-05-02 23:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,1,2,2,2.0,91.0,110,720,1,9,0,-2.0,3.0,0.9999999999980284,-1.0,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,68.0,68.0,False,False,False,True,False,False,False,False,False,True,0.025898978669338213,False
batch008,2021-05-03 00:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,2,3,2.5,93.0,109,720,1,10,1,1.0,3.0,0.9999999999980284,0.0,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,69.0,69.0,False,False,False,True,False,False,False,False,False,True,-0.006916129451341013,False
batch008,2021-05-03 01:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,3,4,3.5,94.0,108,720,1,11,1,1.0,3.0,0.9999999999980284,1.0,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,70.0,70.0,False,False,False,True,False,False,False,False,False,True,0.011306609557379055,False
batch008,2021-05-03 02:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,3,4,3.5,93.0,107,720,1,12,1,0.0,3.6666666666666665,0.5773502691861759,0.3333333333333335,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,70.0,70.0,False,False,False,True,False,False,False,False,False,True,-0.04084297138103399,False
batch008,2021-05-03 03:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,2,4,3.0,92.0,106,720,1,13,2,0.0,4.0,0.0,0.0,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,70.0,70.0,False,False,False,True,False,False,False,False,False,True,-0.023461091904586007,False
batch008,2021-05-03 04:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,1,3,3,3.0,93.0,105,720,1,14,0,-1.0,3.6666666666666665,0.5773502691861759,-0.6666666666666665,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,69.0,69.0,False,False,False,True,False,False,False,False,False,True,-0.005096094325693135,False
batch008,2021-05-03 05:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,2,2,2.0,92.5,104,720,1,15,0,-1.0,3.0,0.9999999999980284,-1.0,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,68.0,68.0,False,False,False,True,False,False,False,False,False,True,0.015401108831338384,False
batch008,2021-05-03 06:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,2,2,2.0,92.5,103,720,1,16,0,0.0,2.3333333333333335,0.5773502691862455,-0.3333333333333335,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,68.0,68.0,False,False,False,True,False,False,False,False,False,True,-0.0024027739022577377,False
batch008,2021-05-03 07:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,3,4,3.5,91.5,102,720,1,17,1,2.0,2.6666666666666665,1.1547005383775526,1.3333333333333335,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,70.0,70.0,False,False,False,True,False,False,False,False,False,True,0.005496342527841036,False
batch008,2021-05-03 08:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,2,4,3.0,92.5,101,720,1,18,2,0.0,3.3333333333333335,1.154700538377535,0.6666666666666665,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,70.0,70.0,False,False,False,True,False,False,False,False,False,True,-0.0007207153673930433,False
batch008,2021-05-03 09:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,1,3,3,3.0,93.0,100,720,1,19,0,-1.0,3.6666666666666665,0.5773502691861757,-0.6666666666666665,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,69.0,69.0,False,False,False,True,False,False,False,False,False,True,-0.005096094325693135,False
batch008,2021-05-03 10:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,3,3,3.0,91.5,99,720,1,20,0,0.0,3.3333333333333335,0.5773502691861931,-0.3333333333333335,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,69.0,69.0,False,False,False,True,False,False,False,False,False,True,-0.0240037683343739,False
batch008,2021-05-03 11:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,2,4,3.0,94.0,98,720,1,21,2,1.0,3.3333333333333335,0.5773502691861931,0.6666666666666665,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,70.0,70.0,False,False,False,True,False,False,False,False,False,True,0.006722549714255344,False
batch008,2021-05-03 12:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,2,4,3.0,92.5,97,720,1,22,2,0.0,3.6666666666666665,0.5773502691861757,0.3333333333333335,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,70.0,70.0,False,False,False,True,False,False,False,False,False,True,-0.03200768615295224,False
batch008,2021-05-03 13:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,2,3,2.5,91.5,96,720,1,23,1,-1.0,3.6666666666666665,0.5773502691861757,-0.6666666666666665,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,69.0,69.0,False,False,False,True,False,False,False,False,False,True,-0.012130466940369233,False
batch008,2021-05-03 14:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,2,2,2.0,91.5,95,720,1,24,0,-1.0,3.0,0.9999999999980281,-1.0,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,68.0,68.0,False,False,False,True,False,False,False,False,False,True,0.012518510094854496,False
batch008,2021-05-03 15:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,3,4,3.5,92.5,94,720,1,25,1,2.0,3.0,0.9999999999980281,1.0,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,70.0,70.0,False,False,False,True,False,False,False,False,False,True,0.000696322792447579,False
batch008,2021-05-03 16:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,4,4,4.0,92.0,93,720,1,26,0,0.0,3.3333333333333335,1.154700538377535,0.6666666666666665,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,70.0,70.0,False,False,False,True,False,False,False,False,False,True,-0.011870479281974933,False
batch008,2021-05-03 17:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,3,4,3.5,93.0,92,720,1,27,1,0.0,4.0,0.0,0.0,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,70.0,70.0,False,False,False,True,False,False,False,False,False,True,-0.02873911480986946,False
batch008,2021-05-03 18:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,2,3,2.5,92.5,91,720,1,28,1,-1.0,3.6666666666666665,0.5773502691861757,-0.6666666666666665,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,69.0,69.0,False,False,False,True,False,False,False,False,False,True,-0.012154135056939075,False
batch008,2021-05-03 19:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,2,3,2.5,92.0,90,720,1,29,1,0.0,3.3333333333333335,0.5773502691861931,-0.3333333333333335,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,69.0,69.0,False,False,False,True,False,False,False,False,False,True,-0.02941522362094029,False
batch008,2021-05-03 20:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,2,4,3.0,92.0,89,720,1,30,2,1.0,3.3333333333333335,0.5773502691861931,0.6666666666666665,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,70.0,70.0,False,False,False,True,False,False,False,False,False,True,-0.009756866506726691,False
batch008,2021-05-03 21:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,3,4,3.5,92.5,88,720,1,31,1,0.0,3.6666666666666665,0.5773502691861757,0.3333333333333335,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,70.0,70.0,False,False,False,True,False,False,False,False,False,True,-0.04694761053509733,False
batch008,2021-05-03 22:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,3,4,3.5,91.0,87,720,1,32,1,0.0,4.0,0.0,0.0,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,70.0,70.0,False,False,False,True,False,False,False,False,False,True,-0.03712000892590572,False
batch008,2021-05-03 23:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,3,4,3.5,92.0,86,720,1,33,1,0.0,4.0,0.0,0.0,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,70.0,70.0,False,False,False,True,False,False,False,False,False,True,-0.03731229981025708,False
batch008,2021-05-04 00:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,2,4,3.0,93.5,85,720,1,34,2,0.0,4.0,0.0,0.0,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,70.0,70.0,False,False,False,True,False,False,False,False,False,True,-0.010979119359693756,False
batch008,2021-05-04 01:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,2,4,3.0,93.0,84,720,1,35,2,0.0,4.0,0.0,0.0,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,70.0,70.0,False,False,False,True,False,False,False,False,False,True,-0.01759619576817717,False
batch008,2021-05-04 02:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,3,3,3.0,93.5,83,720,1,36,0,-1.0,3.6666666666666665,0.5773502691861757,-0.6666666666666665,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,69.0,69.0,False,False,False,True,False,False,False,False,False,True,0.001358061553494938,False
batch008,2021-05-04 03:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,1,2,2,2.0,91.0,82,720,1,37,0,-1.0,3.0,0.9999999999980281,-1.0,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,68.0,68.0,False,False,False,True,False,False,False,False,False,True,0.013826558821200985,False
batch008,2021-05-04 04:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,2,4,3.0,92.5,81,720,1,38,2,2.0,3.0,0.9999999999980281,1.0,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,70.0,70.0,False,False,False,True,False,False,False,False,False,True,0.0130703637775621,False
batch008,2021-05-04 05:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,2,3,2.5,91.5,80,720,1,39,1,-1.0,3.0,0.9999999999980281,0.0,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,69.0,69.0,False,False,False,True,False,False,False,False,False,True,-0.012589986295404865,False
batch008,2021-05-04 06:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,2,4,3.0,91.0,79,720,1,40,2,1.0,3.6666666666666665,0.5773502691861757,0.3333333333333335,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,70.0,70.0,False,False,False,True,False,False,False,False,False,True,-0.022116939867139696,False
batch008,2021-05-04 07:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,2,3,2.5,92.5,78,720,1,41,1,-1.0,3.3333333333333335,0.5773502691861931,-0.3333333333333335,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,69.0,69.0,False,False,False,True,False,False,False,False,False,True,-0.020517258142237815,False
batch008,2021-05-04 08:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,2,3,2.5,91.5,77,720,1,42,1,0.0,3.3333333333333335,0.5773502691861931,-0.3333333333333335,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,69.0,69.0,False,False,False,True,False,False,False,False,False,True,-0.029141546716997757,False
batch008,2021-05-04 09:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,2,3,2.5,92.0,76,720,1,43,1,0.0,3.0,0.0,0.0,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,69.0,69.0,False,False,False,True,False,False,False,False,False,True,-0.014569130337752756,False
batch008,2021-05-04 10:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,2,4,3.0,91.0,75,720,1,44,2,1.0,3.3333333333333335,0.5773502691861931,0.6666666666666665,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,70.0,70.0,False,False,False,True,False,False,False,False,False,True,-0.00947358544950816,False
batch008,2021-05-04 11:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,2,4,3.0,92.5,74,720,1,45,2,0.0,3.6666666666666665,0.5773502691861757,0.3333333333333335,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,70.0,70.0,False,False,False,True,False,False,False,False,False,True,-0.03200768615295224,False
batch008,2021-05-04 12:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,3,3,3.0,92.5,73,720,1,46,0,-1.0,3.6666666666666665,0.5773502691861757,-0.6666666666666665,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,69.0,69.0,False,False,False,True,False,False,False,False,False,True,-0.007511177220704046,False
batch008,2021-05-04 13:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,2,2,2.0,92.5,72,720,1,47,0,-1.0,3.0,0.9999999999980281,-1.0,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,68.0,68.0,False,False,False,True,False,False,False,False,False,True,0.015401108831338384,False
batch008,2021-05-04 14:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,2,4,3.0,92.5,71,720,1,48,2,2.0,3.0,0.9999999999980281,1.0,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,70.0,70.0,False,False,False,True,False,False,False,False,False,True,0.0130703637775621,False
batch008,2021-05-04 15:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,2,2,2.0,92.5,70,720,1,49,0,-2.0,2.6666666666666665,1.1547005383775526,-0.6666666666666665,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,68.0,68.0,False,False,False,True,False,False,False,False,False,True,0.031179352469869803,False
batch008,2021-05-04 16:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,2,4,3.0,92.0,69,720,1,50,2,2.0,3.3333333333333335,1.154700538377535,0.6666666666666665,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,70.0,70.0,False,False,False,True,False,False,False,False,False,True,0.013052524734819215,False
batch008,2021-05-04 17:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,4,4,4.0,93.5,68,720,1,51,0,0.0,3.3333333333333335,1.154700538377535,0.6666666666666665,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,70.0,70.0,False,False,False,True,False,False,False,False,False,True,0.0031991261953058237,False
batch008,2021-05-04 18:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,3,3,3.0,93.5,67,720,1,52,0,-1.0,3.6666666666666665,0.5773502691861757,-0.6666666666666665,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,69.0,69.0,False,False,False,True,False,False,False,False,False,True,0.001358061553494938,False
batch008,2021-05-04 19:00:00,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,2,2,3,2.5,92.0,66,720,1,53,1,0.0,3.3333333333333335,0.5773502691861931,-0.3333333333333335,ultra_low,ultra_low_dest_vaccine_storage_unit_vaccine_storage_unit,-66.0,69.0,69.0,False,False,False,True,False,False,False,False,False,True,-0.02941522362094029,False
